Date,Port,Transect,Serial,Depth_m,Temp_C,Cond_uS_cm,Oxy_mg_L,pH,Turbidity_NTU,Fluor_relative,CDOM_mg_3,PAR_uEinsteins_m2
19-Jul-21,240,pw23,531,55,4.37,178.974,12.199,8.815,0.285,0.741,3.65,0.841
19-Jul-21,240,pw23,531,56,4.344,178.916,12.175,8.807,0.29,0.718,3.618,0.749
19-Jul-21,240,pw23,531,57,4.333,178.643,12.123,8.802,0.288,0.661,3.752,0.684
19-Jul-21,240,pw23,531,58,4.317,178.576,12.042,8.794,0.279,0.629,3.76,0.623
19-Jul-21,240,pw23,531,59,4.299,178.512,11.977,8.789,0.269,0.588,3.713,0.559
19-Jul-21,240,pw23,531,60,4.285,178.178,11.913,8.783,0.279,0.538,3.745,0.508
19-Jul-21,240,pw23,531,61,4.263,178.12,11.85,8.776,0.263,0.518,3.745,0.45
19-Jul-21,240,pw23,531,62,4.248,177.913,11.832,8.77,0.258,0.486,3.666,0.412
19-Jul-21,240,pw23,531,63,4.238,177.763,11.797,8.765,0.263,0.447,3.681,0.374
19-Jul-21,240,pw23,531,64,4.228,177.757,11.771,8.761,0.252,0.424,3.587,0.332
19-Jul-21,240,pw23,531,65,4.219,177.642,11.745,8.757,0.247,0.413,3.674,0.302
19-Jul-21,240,pw23,531,66,4.216,177.527,11.706,8.75,0.263,0.369,3.76,0.274
19-Jul-21,240,pw23,531,67,4.209,177.504,11.685,8.746,0.258,0.363,3.745,0.247
19-Jul-21,240,pw23,531,68,4.205,177.365,11.671,8.742,0.29,0.358,3.587,0.218
19-Jul-21,240,pw23,531,69,4.203,177.289,11.635,8.737,0.26,0.37,3.555,0.193
19-Jul-21,240,pw23,531,70,4.199,177.25,11.619,8.734,0.247,0.342,3.602,0.176
19-Jul-21,240,pw23,531,71,4.19,177.146,11.621,8.729,0.247,0.292,3.776,0.15
19-Jul-21,240,pw23,531,72,4.183,177.166,11.597,8.727,0.267,0.274,3.693,0.138
19-Jul-21,240,pw23,531,73,4.178,177.123,11.579,8.722,0.258,0.26,3.681,0.122
19-Jul-21,240,pw23,531,74,4.177,176.991,11.551,8.719,0.247,0.258,3.76,0.111
19-Jul-21,240,pw23,531,75,4.174,177.031,11.523,8.714,0.247,0.226,3.729,0.1
19-Jul-21,240,pw23,531,76,4.172,176.933,11.523,8.712,0.247,0.217,3.713,0.089
19-Jul-21,240,pw23,531,77,4.172,176.921,11.508,8.709,0.247,0.225,3.772,0.077
19-Jul-21,240,pw23,531,78,4.168,176.916,11.507,8.703,0.279,0.221,3.839,0.067
19-Jul-21,240,pw23,531,79,4.168,176.858,11.493,8.699,0.214,0.217,3.618,0.058
19-Jul-21,240,pw23,531,80,4.167,176.799,11.478,8.699,0.233,0.2,3.674,0.047
19-Jul-21,240,pw23,531,81,4.164,176.8,11.477,8.697,0.247,0.194,3.713,0.039
19-Jul-21,240,pw23,531,82,4.163,176.806,11.482,8.695,0.247,0.176,3.776,0.039
19-Jul-21,240,pw23,531,83,4.163,176.731,11.456,8.691,0.247,0.189,3.729,0.025
19-Jul-21,240,pw23,531,84,4.16,176.691,11.443,8.689,0.247,0.194,3.587,0.01
19-Jul-21,240,pw23,531,85,4.16,176.669,11.454,8.687,0.226,0.177,3.733,0.012
19-Jul-21,240,pw23,531,86,4.16,176.679,11.469,8.685,0.219,0.198,3.729,0.002
19-Jul-21,240,pw23,531,87,4.158,176.662,11.471,8.683,0.219,0.171,3.654,0
19-Jul-21,240,pw23,531,88,4.157,176.628,11.462,8.675,0.236,0.173,3.681,0
19-Jul-21,240,pw23,531,89,4.157,176.61,11.448,8.672,0.225,0.146,3.65,0
19-Jul-21,240,pw23,531,90,4.156,176.568,11.445,8.674,0.24,0.171,3.752,0
19-Jul-21,240,pw23,531,91,4.155,176.547,11.445,8.67,0.247,0.189,3.602,0
19-Jul-21,240,pw23,531,92,4.155,176.554,11.438,8.669,0.233,0.171,3.594,0
19-Jul-21,240,pw23,531,93,4.153,176.553,11.449,8.669,0.236,0.176,3.713,0
19-Jul-21,240,pw23,531,94,4.153,176.525,11.463,8.665,0.247,0.205,3.752,0
19-Jul-21,240,pw23,531,95,4.15,176.507,11.463,8.665,0.258,0.194,3.792,0
19-Jul-21,240,pw23,531,96,4.148,176.496,11.461,8.662,0.26,0.16,3.772,0
19-Jul-21,240,pw23,531,97,4.146,176.472,11.446,8.66,0.241,0.16,3.745,0
19-Jul-21,240,pw23,531,98,4.146,176.453,11.427,8.658,0.26,0.16,3.772,0
19-Jul-21,240,pw23,531,99,4.145,176.472,11.429,8.658,0.23,0.157,3.697,0
19-Jul-21,240,pw23,531,100,4.144,176.439,11.432,8.656,0.281,0.148,3.654,0
19-Jul-21,240,pw23,531,101,4.144,176.449,11.441,8.652,0.301,0.148,3.745,0
19-Jul-21,240,pw23,531,102,4.142,176.461,11.446,8.651,0.301,0.148,3.871,0
19-Jul-21,240,pw23,531,103,4.142,176.414,11.441,8.65,0.274,0.125,3.713,0
19-Jul-21,240,pw23,531,104,4.142,176.41,11.439,8.646,0.274,0.137,3.713,0
19-Jul-21,240,pw23,531,105,4.141,176.403,11.44,8.645,0.247,0.125,3.634,0
19-Jul-21,240,pw23,531,106,4.14,176.396,11.441,8.643,0.247,0.137,3.95,0
19-Jul-21,240,pw23,531,107,4.14,176.391,11.435,8.642,0.225,0.128,3.76,0
19-Jul-21,240,pw23,531,108,4.139,176.396,11.425,8.641,0.329,0.137,3.792,0
19-Jul-21,240,pw23,531,109,4.138,176.374,11.417,8.64,0.285,0.109,3.729,0
19-Jul-21,240,pw23,531,110,4.137,176.396,11.399,8.637,0.253,0.094,3.772,0
19-Jul-21,240,pw23,531,111,4.136,176.374,11.396,8.636,0.263,0.098,3.602,0
19-Jul-21,240,pw23,531,112,4.135,176.345,11.394,8.635,0.295,0.111,3.713,0
19-Jul-21,240,pw23,531,113,4.135,176.363,11.399,8.633,0.269,0.093,3.792,0
19-Jul-21,240,pw23,531,114,4.134,176.367,11.402,8.631,0.26,0.12,3.752,0
19-Jul-21,240,pw23,531,115,4.133,176.345,11.408,8.632,0.274,0.137,3.752,0
19-Jul-21,240,pw23,531,116,4.131,176.351,11.415,8.63,0.285,0.123,3.76,0
19-Jul-21,240,pw23,531,117,4.127,176.317,11.434,8.627,0.295,0.128,3.752,0
19-Jul-21,240,pw23,531,118,4.127,176.338,11.426,8.625,0.274,0.103,3.871,0
19-Jul-21,240,pw23,531,119,4.126,176.334,11.418,8.625,0.296,0.132,3.697,0
19-Jul-21,240,pw23,531,120,4.124,176.317,11.385,8.623,0.292,0.114,3.687,0
19-Jul-21,240,pw23,531,121,4.119,176.259,11.321,8.621,0.322,0.114,3.772,0
19-Jul-21,240,pw23,531,122,4.116,176.298,11.309,8.621,0.288,0.12,3.594,0
19-Jul-21,240,pw23,531,123,4.114,176.276,11.333,8.619,0.274,0.091,3.666,0
19-Jul-21,240,pw23,531,124,4.124,176.593,11.327,8.617,0.274,0.101,3.736,0
19-Jul-21,240,pw30,540,1,19.864,264.761,7.408,9.047,0.301,0.114,3.792,1217.95
19-Jul-21,240,pw30,540,2,19.837,264.5,7.604,9.044,0.247,0.034,3.555,1013.414
19-Jul-21,240,pw30,540,3,19.727,263.754,8.06,9.042,0.274,0.08,3.239,853.234
19-Jul-21,240,pw30,540,4,19.564,262.633,8.275,9.04,0.274,0.137,2.844,745.47
19-Jul-21,240,pw30,540,5,19.363,261.496,8.45,9.042,0.247,0.125,3.239,635.09
19-Jul-21,240,pw30,540,6,19.184,260.535,8.531,9.045,0.274,0.171,2.607,576.175
19-Jul-21,240,pw30,540,7,19.096,259.922,8.501,9.044,0.274,0.171,2.923,521.514
19-Jul-21,240,pw30,540,8,19.038,259.493,8.508,9.045,0.295,0.18,2.587,471.278
19-Jul-21,240,pw30,540,9,18.993,259.244,8.547,9.045,0.279,0.192,2.702,427.088
19-Jul-21,240,pw30,540,10,18.954,258.907,8.541,9.045,0.274,0.194,3.002,408.107
19-Jul-21,240,pw30,540,11,18.849,258.417,8.564,9.051,0.274,0.207,3.176,360.882
19-Jul-21,240,pw30,540,12,18.625,256.99,8.609,9.063,0.274,0.251,3.061,336.113
19-Jul-21,240,pw30,540,13,18.225,254.661,8.708,9.072,0.274,0.283,3.097,301.784
19-Jul-21,240,pw30,540,14,17.729,252.043,8.868,9.079,0.288,0.314,3.2,278.438
19-Jul-21,240,pw30,540,15,17.184,249.147,8.993,9.085,0.29,0.353,3.176,250.132
19-Jul-21,240,pw30,540,16,16.745,246.779,9.051,9.089,0.288,0.416,3.318,222.303
19-Jul-21,240,pw30,540,17,16.269,244.266,9.202,9.093,0.301,0.449,3.365,201.724
19-Jul-21,240,pw30,540,18,15.455,238.964,9.443,9.104,0.308,0.465,3.101,181.655
19-Jul-21,240,pw30,540,19,13.323,226.83,9.929,9.132,0.329,0.513,3.318,159.096
19-Jul-21,240,pw30,540,20,11.035,216.73,10.489,9.154,0.342,0.519,3.535,137.695
19-Jul-21,240,pw30,540,21,9.688,210.91,10.945,9.157,0.373,0.424,3.413,123.434
19-Jul-21,240,pw30,540,22,8.995,207.678,11.401,9.156,0.329,0.388,3.16,106.672
19-Jul-21,240,pw30,540,23,8.649,206.118,11.705,9.152,0.334,0.41,3.365,93.508
19-Jul-21,240,pw30,540,24,8.267,203.399,12.029,9.143,0.356,0.41,3.555,83.111
19-Jul-21,240,pw30,540,25,7.948,201.442,12.26,9.133,0.356,0.41,3.555,72.786
19-Jul-21,240,pw30,540,26,7.713,200.224,12.499,9.123,0.329,0.422,3.555,64.684
19-Jul-21,240,pw30,540,27,7.473,198.372,12.66,9.115,0.356,0.456,3.713,57.145
19-Jul-21,240,pw30,540,28,7.237,196.762,12.701,9.102,0.329,0.547,3.713,49.733
19-Jul-21,240,pw30,540,29,7.042,195.856,12.757,9.088,0.351,0.584,3.713,44.034
19-Jul-21,240,pw30,540,30,6.896,194.764,12.772,9.079,0.315,0.653,3.654,38.498
19-Jul-21,240,pw30,540,31,6.768,193.479,12.698,9.069,0.323,0.736,3.697,33.368
19-Jul-21,240,pw30,540,32,6.636,192.723,12.706,9.059,0.349,0.812,3.713,29.303
19-Jul-21,240,pw30,540,33,6.449,191.494,12.766,9.044,0.356,0.88,3.618,25.365
19-Jul-21,240,pw30,540,34,6.212,190.112,12.776,9.027,0.342,0.998,3.516,21.968
19-Jul-21,240,pw30,540,35,6.061,189.4,12.783,9.011,0.279,1.097,3.618,19.379
19-Jul-21,240,pw30,540,36,5.957,188.814,12.751,8.996,0.274,1.083,3.713,16.935
19-Jul-21,240,pw30,540,37,5.882,188.194,12.709,8.983,0.301,1.101,3.681,14.879
19-Jul-21,240,pw30,540,38,5.809,187.819,12.644,8.969,0.288,1.18,3.594,13.152
19-Jul-21,240,pw30,540,39,5.743,187.266,12.586,8.956,0.274,1.183,3.492,11.583
19-Jul-21,240,pw30,540,40,5.665,186.731,12.532,8.944,0.281,1.123,3.476,10.293
19-Jul-21,240,pw30,540,41,5.485,185.697,12.526,8.924,0.296,0.96,3.697,9.194
19-Jul-21,240,pw30,540,42,5.218,184.33,12.551,8.902,0.267,0.738,3.594,8.297
19-Jul-21,240,pw30,540,43,5.048,183.546,12.525,8.882,0.241,0.57,3.508,7.574
19-Jul-21,240,pw30,540,44,4.95,183.206,12.48,8.867,0.219,0.479,3.634,6.915
19-Jul-21,240,pw30,540,45,4.888,182.646,12.4,8.855,0.247,0.399,3.476,6.334
19-Jul-21,240,pw30,540,46,4.844,182.319,12.269,8.844,0.274,0.422,3.634,5.824
19-Jul-21,240,pw30,540,47,4.814,182.162,12.19,8.833,0.247,0.365,3.555,5.344
19-Jul-21,240,pw30,540,48,4.798,181.885,12.104,8.824,0.247,0.376,3.634,4.89
19-Jul-21,240,pw30,540,49,4.784,181.663,12.002,8.815,0.247,0.331,3.634,4.505
19-Jul-21,240,pw30,540,50,4.775,181.608,11.935,8.809,0.219,0.331,3.634,4.165
19-Jul-21,240,pw30,540,51,4.759,181.337,11.877,8.801,0.219,0.296,3.634,3.824
19-Jul-21,240,pw30,540,52,4.741,181.195,11.806,8.795,0.219,0.308,3.634,3.537
19-Jul-21,240,pw30,540,53,4.728,181.038,11.75,8.789,0.219,0.29,3.697,3.282
19-Jul-21,240,pw30,540,54,4.718,180.87,11.713,8.782,0.247,0.308,3.792,3.026
19-Jul-21,240,pw30,540,55,4.711,180.791,11.682,8.775,0.247,0.296,3.713,2.79
19-Jul-21,240,pw30,540,56,4.696,180.617,11.667,8.771,0.247,0.269,3.713,2.594
19-Jul-21,240,pw30,540,57,4.68,180.452,11.629,8.765,0.219,0.239,3.634,2.42
19-Jul-21,240,pw30,540,58,4.671,180.363,11.598,8.758,0.219,0.203,3.634,2.246
19-Jul-21,240,pw30,540,59,4.667,180.272,11.587,8.753,0.219,0.219,3.693,2.096
19-Jul-21,240,pw30,540,60,4.665,180.179,11.57,8.75,0.219,0.207,3.618,1.954
19-Jul-21,240,pw30,540,61,4.661,180.186,11.539,8.745,0.219,0.219,3.614,1.818
19-Jul-21,240,pw30,540,62,4.662,180.058,11.528,8.74,0.236,0.235,3.634,1.691
19-Jul-21,240,pw30,540,63,4.663,180.006,11.5,8.734,0.233,0.234,3.594,1.578
19-Jul-21,240,pw30,540,64,4.662,180,11.485,8.732,0.219,0.221,3.602,1.465
19-Jul-21,240,pw30,540,65,4.661,179.948,11.489,8.728,0.233,0.222,3.594,1.356
19-Jul-21,240,pw30,540,66,4.663,179.847,11.483,8.724,0.24,0.222,3.555,1.268
19-Jul-21,240,pw30,540,67,4.661,179.844,11.478,8.721,0.219,0.214,3.571,1.174
19-Jul-21,240,pw30,540,68,4.658,179.833,11.476,8.718,0.212,0.248,3.594,1.088
19-Jul-21,240,pw30,540,69,4.656,179.753,11.451,8.714,0.192,0.239,3.476,1.014
19-Jul-21,240,pw30,540,70,4.654,179.683,11.424,8.711,0.247,0.194,3.792,0.946
19-Jul-21,240,pw30,540,71,4.653,179.667,11.438,8.707,0.247,0.205,3.555,0.879
19-Jul-21,240,pw30,540,72,4.649,179.638,11.436,8.704,0.226,0.188,3.436,0.821
19-Jul-21,240,pw30,540,73,4.646,179.609,11.425,8.7,0.219,0.2,3.456,0.758
19-Jul-21,240,pw30,540,74,4.644,179.609,11.423,8.697,0.247,0.188,3.516,0.713
19-Jul-21,240,pw30,540,75,4.644,179.556,11.414,8.692,0.252,0.166,3.618,0.678
19-Jul-21,240,pw30,540,76,4.673,180.394,11.362,8.686,0.219,0.165,3.729,0.602
19-Jul-21,240,pw38,548,1,21.031,272.086,6.142,9.048,1.836,0.063,3.516,939.385
19-Jul-21,240,pw38,548,2,20.734,270.551,6.892,9.053,1.469,0.109,3.255,1047.926
19-Jul-21,240,pw38,548,3,20.378,268.808,7.892,9.059,0.937,0.059,3.049,783.59
19-Jul-21,240,pw38,548,4,20.17,267.75,8.27,9.062,0.74,0.114,3.239,744.655
19-Jul-21,240,pw38,548,5,20.017,266.911,8.414,9.065,0.603,0.125,2.607,707.082
19-Jul-21,240,pw38,548,6,19.847,265.96,8.522,9.07,0.548,0.114,3.397,628.714
19-Jul-21,240,pw38,548,7,19.578,264.286,8.525,9.076,0.466,0.137,3.476,560.762
19-Jul-21,240,pw38,548,8,19.401,263.466,8.532,9.079,0.466,0.148,2.686,544.295
19-Jul-21,240,pw38,548,9,19.326,263.129,8.567,9.082,0.466,0.16,3.16,487.89
19-Jul-21,240,pw38,548,10,19.276,262.793,8.57,9.084,0.384,0.182,2.844,453.973
19-Jul-21,240,pw38,548,11,19.212,262.255,8.57,9.085,0.406,0.237,3.16,424.882
19-Jul-21,240,pw38,548,12,19.026,260.593,8.594,9.087,0.39,0.234,3.18,386.798
19-Jul-21,240,pw38,548,13,18.599,257.52,8.647,9.091,0.384,0.255,3.35,361.238
19-Jul-21,240,pw38,548,14,18.127,254.708,8.716,9.097,0.362,0.244,2.891,328.184
19-Jul-21,240,pw38,548,15,17.617,251.479,8.827,9.105,0.356,0.282,3.12,301.312
19-Jul-21,240,pw38,548,16,16.706,246.174,9.06,9.118,0.312,0.324,3.302,273.548
19-Jul-21,240,pw38,548,17,15.847,242.181,9.317,9.128,0.322,0.339,3.2,252.148
19-Jul-21,240,pw38,548,18,15.077,238.281,9.498,9.137,0.362,0.363,3.018,226.198
19-Jul-21,240,pw38,548,19,14.42,235.532,9.757,9.147,0.356,0.399,2.962,204.118
19-Jul-21,240,pw38,548,20,12.841,225.253,10.207,9.173,0.345,0.442,3.239,183.104
19-Jul-21,240,pw38,548,21,10.54,213.358,10.733,9.19,0.384,0.439,3.357,161.355
19-Jul-21,240,pw38,548,22,9.221,208.895,11.236,9.194,0.411,0.372,3.286,144.192
19-Jul-21,240,pw38,548,23,8.572,205.656,11.728,9.193,0.378,0.292,3.271,128.808
19-Jul-21,240,pw38,548,24,8.255,203.774,11.979,9.19,0.356,0.314,3.437,114.25
19-Jul-21,240,pw38,548,25,8.048,202.487,12.37,9.185,0.362,0.351,3.555,101.25
19-Jul-21,240,pw38,548,26,7.889,200.967,12.666,9.179,0.329,0.382,3.496,90.014
19-Jul-21,240,pw38,548,27,7.697,199.382,12.812,9.173,0.34,0.442,3.381,79.254
19-Jul-21,240,pw38,548,28,7.502,198.154,12.879,9.163,0.349,0.476,3.476,70.729
19-Jul-21,240,pw38,548,29,7.334,197.079,12.929,9.149,0.34,0.559,3.508,61.809
19-Jul-21,240,pw38,548,30,7.101,195.596,13.004,9.134,0.384,0.663,3.65,53.306
19-Jul-21,240,pw38,548,31,6.881,194.317,13.068,9.119,0.384,0.721,3.674,46.939
19-Jul-21,240,pw38,548,32,6.723,193.242,13.033,9.102,0.384,0.723,3.602,40.907
19-Jul-21,240,pw38,548,33,6.58,192.341,13.037,9.084,0.384,0.695,3.792,35.802
19-Jul-21,240,pw38,548,34,6.449,191.552,13.06,9.066,0.389,0.716,3.476,31.364
19-Jul-21,240,pw38,548,35,6.312,190.552,13.066,9.046,0.521,0.752,3.476,27.231
19-Jul-21,240,pw38,548,36,6.19,189.802,13.041,9.032,0.329,0.866,3.318,24.134
19-Jul-21,240,pw38,548,37,6.081,189.211,12.99,9.021,0.349,0.789,3.437,21.395
19-Jul-21,240,pw38,548,38,5.959,188.442,12.918,9.01,0.356,0.825,3.523,18.602
19-Jul-21,240,pw38,548,39,5.831,187.639,12.838,8.999,0.336,0.832,3.674,16.308
19-Jul-21,240,pw38,548,40,5.643,186.551,12.804,8.984,0.342,0.844,3.634,14.545
19-Jul-21,240,pw38,548,41,5.427,185.611,12.774,8.966,0.433,0.898,3.618,12.764
19-Jul-21,240,pw38,548,42,5.284,184.95,12.723,8.95,0.548,0.983,3.674,11.309
19-Jul-21,240,pw38,548,43,5.115,183.961,12.682,8.932,0.482,1.195,3.555,9.936
19-Jul-21,240,pw38,548,44,5.004,183.436,12.642,8.915,0.397,1.374,3.535,8.713
19-Jul-21,240,pw38,548,45,4.918,182.9,12.589,8.901,0.438,1.448,3.508,7.801
19-Jul-21,240,pw38,548,46,4.863,182.492,12.513,8.888,0.411,1.385,3.634,6.92
19-Jul-21,240,pw38,548,47,4.803,182.087,12.443,8.875,0.334,1.293,3.602,6.163
19-Jul-21,240,pw38,548,48,4.751,181.758,12.346,8.864,0.356,1.108,3.476,5.521
19-Jul-21,240,pw38,548,49,4.713,181.353,12.252,8.852,0.356,1.026,3.476,4.957
19-Jul-21,240,pw38,548,50,4.669,181.09,12.185,8.842,0.307,0.896,3.618,4.484
19-Jul-21,240,pw38,548,51,4.631,180.847,12.132,8.833,0.334,0.823,3.571,4.062
19-Jul-21,240,pw38,548,52,4.607,180.575,12.07,8.825,0.356,0.787,3.634,3.683
19-Jul-21,240,pw38,548,53,4.586,180.519,11.993,8.815,0.274,0.673,3.555,3.394
19-Jul-21,240,pw38,548,54,4.568,180.254,11.947,8.809,0.296,0.616,3.65,3.091
19-Jul-21,240,pw38,548,55,4.535,179.942,11.905,8.801,0.274,0.543,3.65,2.811
19-Jul-21,240,pw38,548,56,4.488,179.667,11.866,8.792,0.274,0.433,3.397,2.603
19-Jul-21,240,pw38,548,57,4.443,179.394,11.855,8.787,0.225,0.317,3.571,2.41
19-Jul-21,240,pw38,548,58,4.411,179.187,11.826,8.779,0.258,0.258,3.65,2.229
19-Jul-21,240,pw38,548,59,4.405,179.066,11.795,8.773,0.296,0.244,3.681,2.058
19-Jul-21,240,pw38,548,60,4.399,178.968,11.757,8.767,0.274,0.262,3.555,1.913
19-Jul-21,240,pw38,548,61,4.391,178.858,11.728,8.761,0.269,0.205,3.492,1.793
19-Jul-21,240,pw38,548,62,4.381,178.731,11.691,8.756,0.252,0.201,3.571,1.657
19-Jul-21,240,pw38,548,63,4.374,178.61,11.67,8.751,0.274,0.185,3.634,1.533
19-Jul-21,240,pw38,548,64,4.369,178.492,11.657,8.748,0.274,0.194,3.634,1.434
19-Jul-21,240,pw38,548,65,4.365,178.455,11.635,8.743,0.279,0.18,3.65,1.321
19-Jul-21,240,pw38,548,66,4.359,178.374,11.627,8.738,0.406,0.171,3.713,1.234
19-Jul-21,240,pw38,548,67,4.355,178.312,11.612,8.735,0.384,0.171,3.713,1.139
19-Jul-21,240,pw38,548,68,4.353,178.259,11.595,8.731,0.23,0.162,3.539,1.064
19-Jul-21,240,pw38,548,69,4.348,178.213,11.585,8.725,0.269,0.171,3.571,0.995
19-Jul-21,240,pw38,548,70,4.347,178.161,11.577,8.722,0.247,0.171,3.95,0.939
19-Jul-21,240,pw38,548,71,4.347,178.069,11.552,8.72,0.274,0.205,3.792,0.87
19-Jul-21,240,pw38,548,72,4.344,178.04,11.54,8.716,0.241,0.162,3.65,0.814
19-Jul-21,240,pw38,548,73,4.345,177.994,11.541,8.713,0.263,0.173,3.713,0.744
19-Jul-21,240,pw38,548,74,4.343,177.937,11.528,8.709,0.438,0.182,3.713,0.696
19-Jul-21,240,pw38,548,75,4.34,177.93,11.524,8.705,0.252,0.166,3.492,0.662
19-Jul-21,240,pw38,548,76,4.338,177.884,11.523,8.697,0.269,0.148,3.587,0.608
19-Jul-21,240,pw38,548,77,4.337,177.861,11.518,8.697,0.247,0.15,3.666,0.566
19-Jul-21,240,pw38,548,78,4.335,177.822,11.507,8.695,0.247,0.16,3.476,0.529
19-Jul-21,240,pw38,548,79,4.335,177.775,11.501,8.692,0.219,0.144,3.634,0.496
19-Jul-21,240,pw38,548,80,4.333,177.723,11.485,8.689,0.219,0.13,3.618,0.458
19-Jul-21,240,pw38,548,81,4.333,177.729,11.483,8.688,0.219,0.148,3.555,0.421
19-Jul-21,240,pw38,548,82,4.331,177.711,11.479,8.683,0.236,0.169,3.713,0.399
19-Jul-21,240,pw38,548,83,4.332,177.694,11.471,8.681,0.203,0.157,3.444,0.369
19-Jul-21,240,pw38,548,84,4.332,177.711,11.47,8.678,0.241,0.148,3.602,0.342
19-Jul-21,240,pw38,548,85,4.33,177.642,11.469,8.674,0.225,0.15,3.523,0.321
19-Jul-21,240,pw38,548,86,4.332,177.717,11.453,8.672,0.236,0.16,3.681,0.291
19-Jul-21,240,pw38,548,87,4.332,177.719,11.447,8.669,0.219,0.16,3.673,0.271
19-Jul-21,240,pw38,548,88,4.33,177.69,11.38,8.667,0.201,0.167,3.713,0.25
19-Jul-21,240,pw38,548,89,4.33,177.69,11.283,8.663,0.224,0.127,3.568,0.23
19-Jul-21,240,pw38,548,90,4.328,177.613,11.258,8.66,0.237,0.137,3.634,0.212
19-Jul-21,240,pw38,548,91,4.39,178.711,11.236,8.652,0.226,0.119,3.482,0.189
20-Jul-21,242,shb5,558,1,20.811,281.191,7.337,9.02,1.644,1.049,9.006,131.177
20-Jul-21,242,shb5,558,2,20.786,281.315,7.898,9.019,1.628,1.069,9.101,79.691
20-Jul-21,242,shb5,558,3,20.771,280.979,8.12,9.021,1.617,1.117,9.105,46.871
20-Jul-21,242,shb5,558,4,20.761,280.927,8.257,9.022,1.633,1.163,8.99,28.748
20-Jul-21,242,shb5,558,5,20.745,280.307,8.302,9.025,1.628,1.186,8.974,19.31
20-Jul-21,242,shb5,558,6,20.68,277.984,8.303,9.035,1.551,1.131,8.722,13.681
20-Jul-21,242,shb5,558,7,20.535,273.998,8.371,9.054,1.419,0.994,7.9,11.321
20-Jul-21,242,shb5,558,8,19.987,267.608,8.41,9.084,1.055,0.75,5.306,11.313
20-Jul-21,242,shb5,558,9,19.462,262.166,8.398,9.101,0.585,0.54,3.647,11.57
20-Jul-21,242,shb5,558,10,19.056,259.502,8.203,9.111,0.478,0.541,3.318,11.613
20-Jul-21,242,shb5,558,11,18.121,255.117,8.336,9.111,0.456,0.646,3.515,11.129
20-Jul-21,242,shb5,558,12,17.19,249.671,8.616,9.102,0.475,0.752,3.818,10.47
20-Jul-21,242,shb5,558,13,16.615,245.399,8.716,9.076,0.466,0.755,3.934,9.505
20-Jul-21,242,shb5,558,14,16.314,244.15,9.087,9.072,0.488,0.762,3.887,8.603
20-Jul-21,242,shb5,558,15,16.072,242.455,9.264,9.076,0.449,0.755,3.871,7.648
20-Jul-21,242,shb5,558,16,15.955,241.993,9.301,9.074,0.466,0.718,3.95,6.856
20-Jul-21,242,shb5,558,17,15.911,241.414,9.212,9.071,0.438,0.684,4.029,6.113
20-Jul-21,242,shb5,558,18,15.841,240.819,9.169,9.065,0.438,0.764,3.713,5.398
20-Jul-21,242,shb5,558,19,15.595,239.564,9.211,9.054,0.411,0.727,3.871,4.791
20-Jul-21,242,shb5,558,20,15.387,238.315,9.194,9.045,0.406,0.752,3.855,4.198
20-Jul-21,242,shb5,558,21,14.933,235.806,9.271,9.03,0.4,0.718,3.808,3.672
20-Jul-21,242,shb5,558,22,14.406,233.632,9.305,9.01,0.422,0.727,3.808,3.226
20-Jul-21,242,shb5,558,23,14.008,231.274,9.368,9.003,0.356,0.746,3.776,2.801
20-Jul-21,242,shb5,558,24,13.385,228.396,9.515,9.005,0.356,0.846,3.871,2.46
20-Jul-21,242,shb5,558,25,12.769,224.952,9.602,9.007,0.356,0.809,3.713,2.141
20-Jul-21,242,shb5,558,26,12.509,223.831,9.576,8.993,0.389,0.768,3.713,1.88
20-Jul-21,242,shb5,558,27,12.372,223.213,9.656,8.974,0.362,0.743,3.871,1.643
20-Jul-21,242,shb5,558,28,11.858,224.641,9.843,8.914,0.346,0.675,3.826,1.351
20-Jul-21,242,shb8,567,1,20.388,264.181,7.047,9.087,0.438,0.171,3.239,933.06
20-Jul-21,242,shb8,567,2,20.352,264.042,7.588,9.088,0.438,0.164,3.286,778.952
20-Jul-21,242,shb8,567,3,20.271,263.51,8.142,9.088,0.373,0.196,3.128,621.218
20-Jul-21,242,shb8,567,4,20.172,262.908,8.374,9.091,0.4,0.223,3.018,519.258
20-Jul-21,242,shb8,567,5,19.983,261.352,8.496,9.097,0.37,0.245,3.594,467.602
20-Jul-21,242,shb8,567,6,19.523,258.173,8.664,9.106,0.356,0.237,3.745,391.59
20-Jul-21,242,shb8,567,7,19.115,256.043,8.801,9.115,0.378,0.31,3.397,339.142
20-Jul-21,242,shb8,567,8,18.803,254.118,8.883,9.122,0.404,0.39,3.437,310.27
20-Jul-21,242,shb8,567,9,18.448,252.491,8.999,9.128,0.411,0.45,3.673,263.462
20-Jul-21,242,shb8,567,10,18.016,250.501,9.134,9.134,0.378,0.552,4.013,233.214
20-Jul-21,242,shb8,567,11,17.361,247.169,9.244,9.145,0.389,0.641,3.918,195.446
20-Jul-21,242,shb8,567,12,16.852,244.92,9.362,9.165,0.384,0.633,3.555,173.665
20-Jul-21,242,shb8,567,13,16.521,243.398,9.514,9.183,0.356,0.593,3.318,154.794
20-Jul-21,242,shb8,567,14,16.329,242.817,9.676,9.175,0.342,0.587,3.476,131.845
